source_center,destination_center,trip_count,median_delay_ratio,mean_delay_ratio,p90_delay_ratio,pct_delayed,median_actual_time,median_osrm_time,median_distance_km,median_delay_min,ftl_share,is_chronic,corridor_id,delayed_trips,sla_contribution_pct,intervention
IND201301AAL,IND201301AAF,24,1.712820512820513,1.713025516150516,2.42,0.7083333333333334,20.0,12.5,11.2565,8.5,0.0,1,IND201301AAL__IND201301AAF,17,0.0142305857141661,route_type_shift
IND176310AAA,IND145001AAA,37,1.1956521739130437,5.651906196764545,16.95564935064935,0.4594594594594595,78.0,56.0,41.762,12.0,1.0,0,IND176310AAA__IND145001AAA,17,0.0142305857141661,monitor
IND600016AAC,IND600119AAA,22,1.681159420289855,2.074551217193457,3.948461538461544,0.7727272727272727,21.0,13.0,13.4807,8.0,0.0,1,IND600016AAC__IND600119AAA,17,0.0142305857141661,route_type_shift
IND328001AAA,IND282002AAD,21,2.111111111111111,2.621231644384319,4.538461538461538,0.8095238095238095,48.0,24.0,22.4721,30.0,1.0,1,IND328001AAA__IND282002AAD,17,0.0142305857141661,monitor
IND852201AAA,IND852113AAA,17,3.75,3.887584987555394,4.55,1.0,60.0,17.0,22.6556,44.0,1.0,1,IND852201AAA__IND852113AAA,17,0.0142305857141661,facility_upgrade
IND144001AAB,IND144401AAB,25,2.0,2.882306360306361,4.02857142857143,0.68,14.0,7.0,9.671,3.0,0.0,1,IND144001AAB__IND144401AAB,17,0.0142305857141661,route_type_shift
IND721501AAC,IND721253AAC,18,1.8376623376623376,1.9180401864566496,2.2617383512544804,0.9444444444444444,62.0,33.5,36.44845,27.0,1.0,1,IND721501AAC__IND721253AAC,17,0.0142305857141661,monitor
IND842003AAB,IND487001AAB,20,1.5357142857142856,1.8602036200514465,2.4316666666666693,0.85,32.5,22.5,25.4537,10.5,1.0,1,IND842003AAB__IND487001AAB,17,0.0142305857141661,monitor
IND843109AAB,IND843126AAA,28,1.3351648351648353,1.639524893124083,2.9261904761904765,0.6071428571428571,16.5,14.0,11.31765,4.5,0.0,1,IND843109AAB__IND843126AAA,17,0.0142305857141661,monitor
IND848210AAA,IND851127AAA,18,1.8461538461538465,2.64713654568727,2.7235042735042736,0.9444444444444444,48.0,26.0,28.91155,22.0,1.0,1,IND848210AAA__IND851127AAA,17,0.0142305857141661,monitor
IND335513AAA,IND335001AAA,18,1.8424242424242423,1.958115881032548,2.280869565217392,0.9444444444444444,31.5,15.5,22.84905,14.5,1.0,1,IND335513AAA__IND335001AAA,17,0.0142305857141661,monitor
IND487551AAA,IND464668AAA,21,1.8157894736842104,1.739974426379778,2.3142857142857145,0.8095238095238095,48.0,35.0,32.755,26.0,1.0,1,IND487551AAA__IND464668AAA,17,0.0142305857141661,monitor
IND501359AAE,IND500039AAD,18,2.1483516483516483,2.171697420226832,3.145454545454545,0.9444444444444444,25.0,12.0,13.23105,13.0,0.0,1,IND501359AAE__IND500039AAD,17,0.0142305857141661,route_type_shift
IND680104AAA,IND679576AAA,20,1.4705882352941178,2.017712322465643,2.0333333333333337,0.85,44.5,33.0,30.0736,14.0,1.0,1,IND680104AAA__IND679576AAA,17,0.0142305857141661,monitor
IND605010AAB,IND600056AAB,18,1.7387914230019494,1.6649744288633177,1.9125506072874496,0.9444444444444444,34.0,20.5,25.86685,14.0,1.0,1,IND605010AAB__IND600056AAB,17,0.0142305857141661,monitor
IND322201AAA,IND302014AAB,22,1.625,2.5398088023088023,3.514285714285716,0.7727272727272727,12.0,8.0,12.07525,4.5,0.0,1,IND322201AAA__IND302014AAB,17,0.0142305857141661,route_type_shift
IND621211AAA,IND621010AAA,18,1.488095238095238,1.6020683020683022,2.0,0.9444444444444444,30.0,21.0,23.067500000000003,9.0,1.0,1,IND621211AAA__IND621010AAA,17,0.0142305857141661,monitor
IND509103AAC,IND518002AAA,17,1.7777777777777777,2.2534209534840013,2.8582043343653254,1.0,36.0,19.0,26.3024,16.0,1.0,1,IND509103AAC__IND518002AAA,17,0.0142305857141661,monitor
IND508206AAA,IND507159AAA,23,1.5,1.9017305927853736,3.3500000000000005,0.7391304347826086,33.0,31.0,29.2576,5.0,1.0,1,IND508206AAA__IND507159AAA,17,0.0142305857141661,monitor
IND458001AAB,IND458990AAA,22,1.6666666666666667,2.7767964084663688,3.9818181818181824,0.7727272727272727,23.0,15.5,16.3084,7.0,1.0,1,IND458001AAB__IND458990AAA,17,0.0142305857141661,monitor
IND248197AAA,IND248122AAB,20,2.059958071278826,2.091861815191717,2.817913043478261,0.85,86.0,45.0,42.4824,45.5,1.0,1,IND248197AAA__IND248122AAB,17,0.0142305857141661,monitor
IND425412AAA,IND425409AAA,20,2.1833333333333336,2.1267321713374345,2.800952380952381,0.85,35.5,15.0,20.00095,21.0,1.0,1,IND425412AAA__IND425409AAA,17,0.0142305857141661,monitor
IND533201AAA,IND533262AAA,17,2.5,3.6249477031210775,4.800000000000001,1.0,62.0,36.0,42.8706,25.0,1.0,1,IND533201AAA__IND533262AAA,17,0.0142305857141661,monitor
IND274304AAB,IND274301AAB,17,2.235294117647059,2.355536332179931,3.0,1.0,35.0,16.0,23.5378,19.0,1.0,1,IND274304AAB__IND274301AAB,17,0.0142305857141661,monitor
IND425409AAA,IND425406AAA,17,2.3,2.338761307491957,2.6,1.0,44.0,19.0,26.8287,24.0,1.0,1,IND425409AAA__IND425406AAA,17,0.0142305857141661,monitor
IND303108AAB,IND303106AAA,18,1.4722222222222223,1.820253451303503,2.8134615384615387,0.9444444444444444,25.5,15.0,22.0531,7.5,1.0,1,IND303108AAB__IND303106AAA,17,0.0142305857141661,monitor
IND509358AAA,IND509324AAA,18,1.6228070175438596,1.9631598058326647,2.3867647058823533,0.9444444444444444,19.5,13.5,19.173,7.0,1.0,1,IND509358AAA__IND509324AAA,17,0.0142305857141661,monitor
IND600116AAB,IND602024AAA,20,1.6402714932126696,2.808484432234432,5.697142857142858,0.85,23.5,11.5,11.22255,9.5,0.0,1,IND600116AAB__IND602024AAA,17,0.0142305857141661,route_type_shift
IND600119AAA,IND600016AAC,18,2.1944444444444446,3.075428153717628,6.352105263157895,0.9444444444444444,29.0,18.0,11.0994,13.5,0.0,1,IND600119AAA__IND600016AAC,17,0.0142305857141661,route_type_shift
IND306401AAB,IND343001AAA,20,1.5584415584415583,1.6320855108230663,1.96336405529954,0.85,35.0,25.5,26.56235,12.0,1.0,1,IND306401AAB__IND343001AAA,17,0.0142305857141661,monitor
IND711303AAA,IND721134AAB,34,1.0011520737327189,1.315116719899741,2.225,0.5,16.0,26.0,32.5546,-3.5,0.0,0,IND711303AAA__IND721134AAB,17,0.0142305857141661,monitor
IND382421AAA,IND382721AAA,27,1.2727272727272727,1.378891986735124,2.0,0.6296296296296297,12.0,11.0,9.6395,3.0,0.0,1,IND382421AAA__IND382721AAA,17,0.0142305857141661,monitor
IND505327AAA,IND505425AAA,18,1.368421052631579,3.716250047777395,10.250000000000002,0.9444444444444444,23.0,17.0,25.03765,6.5,1.0,1,IND505327AAA__IND505425AAA,17,0.0142305857141661,monitor
IND151506AAA,IND151001AAA,48,1.0142857142857142,1.2903036693180272,1.8404682274247504,0.3333333333333333,33.0,34.5,24.821,0.5,1.0,0,IND151506AAA__IND151001AAA,16,0.0133934924368622,monitor
IND577132AAD,IND573134AAB,19,2.0,2.545461457024524,4.466666666666666,0.8421052631578947,30.0,25.0,28.1997,11.0,1.0,1,IND577132AAD__IND573134AAB,16,0.0133934924368622,monitor
IND571301AAA,IND571111AAB,16,2.0,2.1203657504668536,2.575892857142857,1.0,26.5,12.5,18.21275,11.5,1.0,1,IND571301AAA__IND571111AAB,16,0.0133934924368622,monitor
IND175018AAA,IND175001AAA,16,2.9333333333333336,3.071472223757924,3.6666666666666665,1.0,43.5,15.0,22.1319,29.0,1.0,1,IND175018AAA__IND175001AAA,16,0.0133934924368622,monitor
IND301019AAA,IND301705AAA,18,2.7381404174573056,3.1808272765413537,6.14375,0.8888888888888888,40.0,16.0,22.6732,23.0,1.0,1,IND301019AAA__IND301705AAA,16,0.0133934924368622,monitor
IND303702AAB,IND332001AAB,16,1.5,1.6296326754385966,2.236111111111111,1.0,24.0,16.5,23.676450000000003,8.0,1.0,1,IND303702AAB__IND332001AAB,16,0.0133934924368622,monitor
IND423106AAA,IND423105AAA,16,1.5108695652173914,1.7662716646276428,2.716666666666667,1.0,25.5,16.5,18.36025,9.0,1.0,1,IND423106AAA__IND423105AAA,16,0.0133934924368622,monitor
IND147101AAA,IND147105AAA,16,1.4047619047619049,1.52245670995671,2.0,1.0,26.5,21.0,23.0975,5.5,1.0,1,IND147101AAA__IND147105AAA,16,0.0133934924368622,monitor
IND786171AAA,IND786181AAC,16,2.25,2.9182787698412698,4.875,1.0,14.5,7.0,10.58645,7.5,0.0,1,IND786171AAA__IND786181AAC,16,0.0133934924368622,route_type_shift
IND110044AAB,IND201301AAF,21,2.0,2.669047619047619,5.5,0.7619047619047619,15.0,12.0,11.0169,3.0,0.0,1,IND110044AAB__IND201301AAF,16,0.0133934924368622,route_type_shift
IND530026AAA,IND531036AAA,16,2.111111111111111,2.291207837301587,2.9,1.0,19.0,9.0,10.2727,10.0,0.0,1,IND530026AAA__IND531036AAA,16,0.0133934924368622,route_type_shift
IND202001AAC,IND204215AAA,16,2.619047619047619,2.8866071428571427,3.75,1.0,17.5,6.0,9.4284,10.5,0.0,1,IND202001AAC__IND204215AAA,16,0.0133934924368622,route_type_shift
IND201306AAA,IND201301AAF,16,2.1923076923076925,2.41941391941392,3.083333333333333,1.0,28.5,13.0,10.91355,15.5,0.0,1,IND201306AAA__IND201301AAF,16,0.0133934924368622,route_type_shift
IND791125AAB,IND791102AAA,16,1.951190476190476,2.0346229403019094,2.1976284584980235,1.0,40.0,19.5,27.935,19.5,1.0,1,IND791125AAB__IND791102AAA,16,0.0133934924368622,monitor
IND614602AAA,IND614804AAA,16,1.5,1.5407744565217392,1.6739130434782608,1.0,36.0,24.0,22.69815,12.0,1.0,1,IND614602AAA__IND614804AAA,16,0.0133934924368622,monitor
IND509324AAA,IND508248AAB,16,2.117647058823529,2.308041101055807,2.65158371040724,1.0,35.5,17.0,24.30835,19.0,1.0,1,IND509324AAA__IND508248AAB,16,0.0133934924368622,monitor
IND722143AAB,IND723133AAA,20,1.5238095238095235,1.52379253319507,2.006666666666667,0.8,36.0,25.5,22.7391,11.0,1.0,1,IND722143AAB__IND723133AAA,16,0.0133934924368622,monitor
IND516227AAA,IND515004AAA,16,1.9705882352941173,2.144242344376292,2.7272727272727275,1.0,33.0,18.5,24.29705,15.0,1.0,1,IND516227AAA__IND515004AAA,16,0.0133934924368622,monitor
IND781001AAA,IND781018AAB,20,2.814285714285714,4.167870299635005,7.1000000000000085,0.8,27.5,18.5,14.45495,12.5,0.0,1,IND781001AAA__IND781018AAB,16,0.0133934924368622,route_type_shift
IND781018AAB,IND781354AAA,16,1.686231884057971,1.7611436784128096,2.2155913978494626,1.0,45.5,26.5,32.69555,17.5,1.0,1,IND781018AAB__IND781354AAA,16,0.0133934924368622,monitor
IND110037AAM,IND201001AAC,29,1.4375,1.7332388481475702,2.6,0.5517241379310345,21.0,15.0,11.6222,5.0,0.0,1,IND110037AAM__IND201001AAC,16,0.0133934924368622,monitor
IND515134AAA,IND515591AAA,16,1.5239651416122004,1.655081459934401,2.107142857142857,1.0,41.0,26.0,24.63375,14.0,1.0,1,IND515134AAA__IND515591AAA,16,0.0133934924368622,monitor
IND609110AAA,IND609602AAA,16,1.973684210526316,1.986969079896712,2.2222222222222223,1.0,31.0,15.0,22.03935,13.5,1.0,1,IND609110AAA__IND609602AAA,16,0.0133934924368622,monitor
IND362220AAA,IND362225AAA,18,2.0,2.0043000028294147,2.651818181818182,0.8888888888888888,11.5,8.0,8.88515,5.0,0.0,1,IND362220AAA__IND362225AAA,16,0.0133934924368622,route_type_shift
IND312403AAA,IND312001AAA,27,1.4545454545454546,1.509769550742294,2.4085714285714293,0.5925925925925926,42.0,21.0,26.0839,5.0,1.0,1,IND312403AAA__IND312001AAA,16,0.0133934924368622,monitor
IND211008AAA,IND211002AAB,16,3.6666666666666665,6.603720238095238,13.285714285714285,1.0,24.5,6.0,9.55575,17.5,0.0,1,IND211008AAA__IND211002AAB,16,0.0133934924368622,facility_upgrade
IND826004AAA,IND815351AAA,22,1.759142496847415,1.990252580723665,3.2469512195121952,0.7272727272727273,61.0,36.0,37.337,29.5,1.0,1,IND826004AAA__IND815351AAA,16,0.0133934924368622,monitor
IND416404AAA,IND416012AAA,16,2.801851851851852,3.093926549420938,4.91,1.0,48.5,19.5,28.0422,27.0,1.0,1,IND416404AAA__IND416012AAA,16,0.0133934924368622,monitor
IND134102AAA,IND174103AAA,16,2.75,2.91943950657186,3.6523809523809527,1.0,38.5,14.0,19.85415,24.5,1.0,1,IND134102AAA__IND174103AAA,16,0.0133934924368622,monitor
IND504208AAB,IND505001AAB,18,1.5755517826825127,2.0319839166890934,3.3880000000000017,0.8888888888888888,33.5,23.0,26.77625,12.0,1.0,1,IND504208AAB__IND505001AAB,16,0.0133934924368622,monitor
IND391110AAD,IND390020AAA,16,2.909090909090909,3.4650347915972914,6.125,1.0,22.5,9.0,9.9389,15.0,0.0,1,IND391110AAD__IND390020AAA,16,0.0133934924368622,route_type_shift
IND788026AAC,IND788151AAA,16,2.5852272727272725,4.235420489836251,10.5,1.0,54.0,22.0,29.76675,32.0,1.0,1,IND788026AAC__IND788151AAA,16,0.0133934924368622,monitor
IND473226AAA,IND473001AAA,18,1.3541666666666663,1.9425129095040103,4.2525,0.8888888888888888,40.0,29.5,25.4231,10.0,1.0,1,IND473226AAA__IND473001AAA,16,0.0133934924368622,monitor
IND756100AAC,IND758001AAA,18,2.05718954248366,2.454562376108024,3.6572192513368975,0.8888888888888888,49.5,19.0,26.8126,25.0,1.0,1,IND756100AAC__IND758001AAA,16,0.0133934924368622,monitor
IND244713AAA,IND263401AAA,16,2.0217391304347827,2.1145186335403725,2.409937888198757,1.0,45.5,22.0,24.23255,23.5,1.0,1,IND244713AAA__IND263401AAA,16,0.0133934924368622,monitor
IND246174AAA,IND246444AAB,32,1.2022727272727272,1.2630963557817112,1.5635329045027218,0.5,56.5,47.0,31.7118,9.5,1.0,1,IND246174AAA__IND246444AAB,16,0.0133934924368622,monitor
IND244901AAB,IND244301AAA,30,1.25,2.628956608610494,6.200000000000003,0.5333333333333333,33.5,26.0,24.0215,4.5,1.0,1,IND244901AAB__IND244301AAA,16,0.0133934924368622,monitor
IND673305AAA,IND673104AAA,31,1.2727272727272727,1.630058651026393,2.0,0.5161290322580645,12.0,11.0,10.3129,2.0,0.0,1,IND673305AAA__IND673104AAA,16,0.0133934924368622,monitor
IND751015AAA,IND752056AAA,18,2.0,2.1748556998557,2.942857142857143,0.8888888888888888,10.0,7.0,9.385649999999998,5.0,0.0,1,IND751015AAA__IND752056AAA,16,0.0133934924368622,route_type_shift
IND844505AAB,IND842001AAA,16,11.357466063348417,10.975082659505633,14.951923076923077,1.0,585.0,51.5,73.33924999999999,533.5,1.0,1,IND844505AAB__IND842001AAA,16,0.0133934924368622,facility_upgrade
IND570020AAA,IND571301AAA,16,1.9023809523809525,4.621347402597403,10.2,0.9375,38.0,20.0,24.4023,18.0,1.0,1,IND570020AAA__IND571301AAA,15,0.0125563991595583,monitor
IND741165AAB,IND742121AAB,30,1.853395061728395,2.282657756776998,4.538461538461538,0.5,48.0,47.0,52.3386,3.0,0.0,1,IND741165AAB__IND742121AAB,15,0.0125563991595583,route_type_shift
IND176061AAA,IND160002AAC,18,1.4194444444444445,2.245312239792137,3.707500000000001,0.8333333333333334,40.5,27.5,27.7729,13.5,1.0,1,IND176061AAA__IND160002AAC,15,0.0125563991595583,monitor
IND571213AAA,IND571114AAA,18,1.4242886178861789,1.4860571339229878,1.81219512195122,0.8333333333333334,43.0,25.5,27.99955,13.5,1.0,1,IND571213AAA__IND571114AAA,15,0.0125563991595583,monitor
IND176201AAA,IND176303AAA,18,1.4830357142857142,1.623685008846063,2.1723214285714287,0.8333333333333334,58.0,43.5,32.36985,15.5,1.0,1,IND176201AAA__IND176303AAA,15,0.0125563991595583,monitor
IND273014AAB,IND273304AAA,18,1.4083333333333332,1.9142307373864749,3.515384615384616,0.8333333333333334,19.0,11.5,10.6902,5.5,0.0,1,IND273014AAB__IND273304AAA,15,0.0125563991595583,monitor
IND303901AAA,IND304001AAA,18,1.3666666666666667,1.7589947089947089,3.0000000000000013,0.8333333333333334,9.0,7.0,10.12,2.5,0.0,1,IND303901AAA__IND304001AAA,15,0.0125563991595583,monitor
IND686507AAA,IND686513AAA,15,2.333333333333333,2.337037037037037,2.555555555555556,1.0,21.0,9.0,12.8175,12.0,0.0,1,IND686507AAA__IND686513AAA,15,0.0125563991595583,route_type_shift
IND476111AAA,IND477001AAA,17,2.0526315789473686,2.000738618093856,2.522222222222222,0.9411764705882352,39.0,19.0,24.9924,17.0,1.0,1,IND476111AAA__IND477001AAA,15,0.0125563991595583,monitor
IND585104AAA,IND585314AAA,20,1.6875,2.2614946164946166,4.014285714285714,0.75,11.5,8.0,9.33775,2.0,0.0,1,IND585104AAA__IND585314AAA,15,0.0125563991595583,route_type_shift
IND585307AAB,IND585222AAA,16,1.4722222222222223,1.4454049422799422,1.6333333333333333,0.9375,13.0,9.0,10.36615,4.0,0.0,1,IND585307AAB__IND585222AAA,15,0.0125563991595583,monitor
IND480886AAA,IND480001AAA,27,1.25,1.3415416664752493,1.6056980056980057,0.5555555555555556,32.0,28.0,32.037099999999995,3.0,1.0,1,IND480886AAA__IND480001AAA,15,0.0125563991595583,monitor
IND733128AAA,IND733134AAA,15,1.8333333333333333,1.9777777777777776,2.4761904761904763,1.0,12.0,6.0,9.8134,5.0,0.0,1,IND733128AAA__IND733134AAA,15,0.0125563991595583,route_type_shift
IND501101AAB,IND509216AAC,25,1.2941176470588236,1.4584200603318251,2.5,0.6,12.0,11.0,10.5185,1.0,0.0,1,IND501101AAB__IND509216AAC,15,0.0125563991595583,monitor
IND110037AAM,IND201301AAF,15,1.9090909090909087,2.153870943870944,2.8000000000000003,1.0,26.0,13.0,11.9488,13.0,0.0,1,IND110037AAM__IND201301AAF,15,0.0125563991595583,route_type_shift
IND305901AAA,IND342602AAC,18,1.6047794117647058,1.9496476042872848,3.0551470588235303,0.8333333333333334,29.0,19.0,26.10545,11.5,1.0,1,IND305901AAA__IND342602AAC,15,0.0125563991595583,monitor
IND263645AAA,IND263601AAA,15,2.0392156862745097,3.1103135938327577,3.0266666666666664,1.0,88.0,42.0,44.3634,44.0,1.0,1,IND263645AAA__IND263601AAA,15,0.0125563991595583,monitor
IND395001AAA,IND395023AAD,15,10.285714285714286,10.201880341880342,12.584761904761905,1.0,132.0,14.0,14.3889,118.0,0.0,1,IND395001AAA__IND395023AAD,15,0.0125563991595583,facility_upgrade
